"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3120000","CDFF4220002003000007","20030820","","03","폐업","03","폐업","20130306","","","","02-364-8900","","120833","서울특별시 서대문구 창천동 20-0025번지 ","","","아트레온 제7관","20130307095726","I","2018-08-31 23:59:59.0","","194649.344011611    ","450478.352188795    ","영화상영관","영화상영관","19","유흥업소밀집지역","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20030820","일반상업지역"
"3120000","CDFF4220002003000008","20030820","","03","폐업","03","폐업","20130306","","","","02-364-8900","","120833","서울특별시 서대문구 창천동 20-0025번지 ","","","아트레온 제8관","20130307095759","I","2018-08-31 23:59:59.0","","194649.344011611    ","450478.352188795    ","영화상영관","영화상영관","19","유흥업소밀집지역","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20030820","일반상업지역"
"3120000","CDFF4220002003000009","20030820","","03","폐업","03","폐업","20130306","","","","02-364-8900","","120833","서울특별시 서대문구 창천동 20-0025번지 ","","","아트레온 제9관","20130307095855","I","2018-08-31 23:59:59.0","","194649.344011611    ","450478.352188795    ","영화상영관","영화상영관","19","유흥업소밀집지역","","","15","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20030820","일반상업지역"
"3120000","CDFF4220001989000001","19891208","","03","폐업","03","폐업","20020401","","","","","","120809","서울특별시 서대문구 대현동 104-5번지 6층 ","서울특별시 서대문구 신촌역로 7  (대현동6층)","","신촌아트홀","20030207110559","I","2018-08-31 23:59:59.0","","194855.910937446    ","450573.690449065    ","영화상영관","영화상영관","0","","","0","6","0","","","","","","","","","","","","","","","","","","","","","","19891208",""
"3120000","CDFF4220001990000001","19900608","","03","폐업","03","폐업","20011110","","","","","","120809","서울특별시 서대문구 대현동 101-17번지 25 (5층) ","서울특별시 서대문구 신촌로 155  (대현동25 (5층))","","이화예술극장 2관","20030207110559","I","2018-08-31 23:59:59.0","","194929.750810335    ","450514.690947083    ","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","19900608",""
"3120000","CDFF4220001987000001","19870926","","03","폐업","03","폐업","20010315","","","","","","120803","서울특별시 서대문구 남가좌동 158-11번지 (지층) ","","","모래내비디오소극장","20030207110559","I","2018-08-31 23:59:59.0","","","","영화상영관","영화상영관","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","19870926",""
"3120000","CDFF4220001958000001","19580121","","03","폐업","03","폐업","20001101","","","","","","120833","서울특별시 서대문구 창천동 20-25번지 ","서울특별시 서대문구 신촌로 129  (창천동)","","신영극장","20030207110559","I","2018-08-31 23:59:59.0","","194649.344011611    ","450478.352188795    ","영화상영관","영화상영관","","","","0","","","","","","","","","","","","","","","","","","","","","","","","19580121",""
"3120000","CDFF4220002006000006","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 ","서울특별시 서대문구 신촌역로 30 (신촌동)","","메가박스중앙(주)신촌지점 6관","20211216091007","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002006000007","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 (신촌동5층)","","메가박스중앙(주)신촌지점 7관","20211216091018","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002006000008","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 (신촌동5층)","","메가박스중앙(주)신촌지점 8관","20211216091029","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002008000003","20080731","","01","영업/정상","13","영업중","","","","","070-7017-6601","","","서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 45층 ","서울특별시 서대문구 이화여대길 52 (대현동이화캠퍼스복합단지 지하 45층)","","아트하우스 모모-이화?KB 시네마 1관","20150903140501","I","2018-08-31 23:59:59.0","","195287.766418517    ","451143.789306014    ","영화상영관","영화상영관","7","","","","1","6","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080731","일반주거지역"
"3120000","CDFF4220002008000004","20080731","","01","영업/정상","13","영업중","","","","","070-7017-6522","","","서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 45층 ","서울특별시 서대문구 이화여대길 52 (대현동이화캠퍼스복합단지 지하 45층)","","아트하우스 모모-이화?KB 시네마 2관","20141201115933","I","2018-08-31 23:59:59.0","","195287.766418517    ","451143.789306014    ","영화상영관","영화상영관","7","","","","1","6","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080731","일반주거지역"
"3120000","CDFF4220002013000001","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 지하2~3층 (창천동 아트레온)","03780","CGV신촌아트레온 1관","20210423175716","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000002","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 3층 (창천동 아트레온)","03780","CGV신촌아트레온 2관","20210423175725","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000003","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 5층 (창천동 아트레온)","03780","CGV신촌아트레온 3관","20210423175736","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000004","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 7층 (창천동 아트레온)","03780","CGV신촌아트레온 4관","20210423175745","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000005","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 7층 (창천동 아트레온)","03780","CGV신촌아트레온 5관","20210423175754","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000006","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 9층 (창천동 아트레온)","03780","CGV신촌아트레온 6관","20210423175804","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000007","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 9층 (창천동 아트레온)","03780","CGV신촌아트레온 7관","20210423175814","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000008","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 11층 (창천동 아트레온)","03780","CGV신촌아트레온 8관","20210423175824","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002013000009","20130618","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 ","서울특별시 서대문구 신촌로 129 11층 (창천동 아트레온)","03780","CGV신촌아트레온 9관","20210423175838","U","2021-04-25 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20130618",""
"3120000","CDFF4220002018000001","20180515","","01","영업/정상","13","영업중","","","","","02-373-2995","","","서울특별시 서대문구 창천동 20-25 아트레온 ","서울특별시 서대문구 신촌로 129 아트레온 지하1층 (창천동)","03780","CGV신촌아트레온 10관[CGV아트하우스]","20210426110339","U","2021-04-28 02:40:00.0","","194649.344011611    ","450478.352188795    ","영화상영관","","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20180515",""
"3120000","CDFF4220002006000001","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 5층 (신촌동)","03765","메가박스중앙(주)신촌지점 COMFORT 1관","20211216090909","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002006000002","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 (신촌동5층)","","메가박스중앙(주)신촌지점 2관","20211216090922","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002006000003","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 (신촌동5층)","","메가박스중앙(주) 신촌지점 3관","20211216090933","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002006000004","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 (신촌동5층)","","메가박스중앙(주)신촌지점 COMFORT 4관","20211216090942","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002006000005","20060915","","01","영업/정상","13","영업중","","","","","02-3147-3806","","","서울특별시 서대문구 신촌동 74-12 5층 ","서울특별시 서대문구 신촌역로 30 (신촌동5층)","","메가박스중앙(주)신촌지점 5관","20211216090955","U","2021-12-18 02:40:00.0","","194798.458435966    ","450837.051726331    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20060915",""
"3120000","CDFF4220002020000001","20201208","","01","영업/정상","13","영업중","","","","","070-7780-0962","","","서울특별시 서대문구 연희동 194-25 ","서울특별시 서대문구 연희로8길 18 지하1층동 (연희동)","03726","라이카시네마 S관","20201208191839","I","2020-12-10 00:23:07.0","","193828.436099762    ","451433.789634245    ","영화상영관","","5","기타","","","4","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20201208",""
"3130000","CDFF4220002003000010","20030519","","03","폐업","03","폐업","20180716","","","","304-0667","","","서울특별시 마포구 성산동 515번지 월드컵쇼핑몰 1층 ","서울특별시 마포구 월드컵로 240 1층 (성산동 월드컵쇼핑몰)","03932","메가박스중앙(주) 상암월드컵경기장지점 10관","20180718084131","I","2018-08-31 23:59:59.0","","191010.381048042    ","451972.154018501    ","영화상영관","영화상영관","","","","","","","","1","","","","","","","","","","","","","","","","","","영화관","","20030519",""
"3130000","CDFF4220002003000011","20031217","","03","폐업","03","폐업","20090514","","","","300-5000","","121809","서울특별시 마포구 대흥동 30-3번지 ","서울특별시 마포구 대흥로20길 28  (대흥동)","","마포문화체육센타","20110426210056","I","2018-08-31 23:59:59.0","","195119.614697982    ","449748.031084018    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20031217",""
"3130000","CDFF4220002004000001","20040525","","03","폐업","03","폐업","20070315","","","","","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마제6관","20110304180335","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","12","기타","","","10","1","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20040525","일반상업지역"
"3140000","CDFF4220002000000001","20000224","","03","폐업","03","폐업","20030404","","","","","","158860","서울특별시 양천구 신정동 985-5번지 ","서울특별시 양천구 목동로19길 41  (신정동)","","킴스시네마(1관)","20030407145838","I","2018-08-31 23:59:59.0","","187539.590134186    ","446921.863482825    ","영화상영관","영화상영관","3","","","","3","","","","","","","","","","","","","","","","","","","","","영화관","","20000224",""
"3130000","CDFF4220002010000001","20100426","","03","폐업","03","폐업","20170331","","","","2132-5060","","","서울특별시 마포구 상암동 1605번지 누리꿈스퀘어 디지털파빌리온 4층 ","서울특별시 마포구 월드컵북로 396 (상암동 누리꿈스퀘어 디지털파빌리온 4층)","03925","롯데시네마 누리꿈관 제1관","20170405161727","I","2018-08-31 23:59:59.0","","190250.875091908    ","453017.867202928    ","영화상영관","","26","기타","","","22","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20100426","일반상업지역"
"3130000","CDFF4220002012000005","20120910","","03","폐업","03","폐업","20170331","","","","2132-5060","","","서울특별시 마포구 상암동 1605번지 4층 ","서울특별시 마포구 월드컵북로 396 4층 (상암동)","03925","롯데시네마 누리꿈 제2관","20170405161755","I","2018-08-31 23:59:59.0","","190250.875091908    ","453017.867202928    ","영화상영관","","26","","","","22","4","","","","","","","","","","","","","","","","","","","","영화관","","20120910",""
"3130000","CDFF4220001991000001","19911005","","03","폐업","03","폐업","20070315","","","","320-2511","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마1관","20110304175707","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19911005",""
"3130000","CDFF4220001996000001","19960627","","03","폐업","03","폐업","20070315","","","","320-2511","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마2관","20110304180200","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19960627",""
"3130000","CDFF4220001996000002","19960627","","03","폐업","03","폐업","20070315","","","","320-2511","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마3관","20110304175850","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19960627",""
"3130000","CDFF4220002001000001","20010608","","03","폐업","03","폐업","20070315","","","","320-2511","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마4관","20110304180244","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20010608",""
"3130000","CDFF4220002001000002","20010608","","03","폐업","03","폐업","20070315","","","","320-2511","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마5관","20110304180011","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20010608",""
"3130000","CDFF4220002004000002","20040525","","03","폐업","03","폐업","20070315","","","","","","121807","서울특별시 마포구 노고산동 57-1번지 ","서울특별시 마포구 신촌로 94  (노고산동)","","정도진흥기업(주)신촌그랜드시네마제7관","20110304180504","I","2018-08-31 23:59:59.0","","194273.598098938    ","450318.724130121    ","영화상영관","영화상영관","12","학교정화(절대)","","","10","1","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20040525","일반상업지역"
"3130000","CDFF4220002007000001","20070906","","03","폐업","03","폐업","20210127","","","","02-2014-2006","","","서울특별시 마포구 서교동 367-5 ","서울특별시 마포구 어울마당로 65 (서교동 상상마당빌딩)","04042","시네마 상상마당","20210127185440","U","2021-01-29 02:40:00.0","","192952.420678323    ","449862.465821234    ","영화상영관","영화상영관","12","유흥업소밀집지역","","","7","5","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20070906","상업지역"
"3130000","CDFF4220002019000001","20190923","","01","영업/정상","13","영업중","","","","","02-3017-3699","","","서울특별시 마포구 동교동 160-4 아일렉스 ","서울특별시 마포구 양화로 147 아일렉스 7층 (동교동)","03995","메가박스중앙(주) 홍대지점 1관","20211210142244","U","2021-12-14 02:40:00.0","","193046.534722015    ","450424.564540851    ","영화상영관","","","","","","7","","","","","","","","","","","","","","","","","","","","","영화관","","20190923",""
"3130000","CDFF4220002019000002","20190923","","01","영업/정상","13","영업중","","","","","02-3017-3699","","","서울특별시 마포구 동교동 160-4 아일렉스 ","서울특별시 마포구 양화로 147 아일렉스 7층 (동교동)","03995","메가박스중앙(주) 홍대지점 5관","20211213084937","U","2021-12-15 02:40:00.0","","193046.534722015    ","450424.564540851    ","영화상영관","","","","","","10","","","","","","","","","","","","","","","","","","","","","영화관","","20190923",""
"3130000","CDFF4220002019000003","20190923","","01","영업/정상","13","영업중","","","","","02-3017-3699","","","서울특별시 마포구 동교동 160-4 아일렉스 ","서울특별시 마포구 양화로 147 아일렉스 7층 (동교동)","03995","메가박스중앙(주) 홍대지점 4관","20211213085036","U","2021-12-15 02:40:00.0","","193046.534722015    ","450424.564540851    ","영화상영관","","","","","","10","","","","","","","","","","","","","","","","","","","","","영화관","","20190923",""
"3130000","CDFF4220002019000004","20190923","","01","영업/정상","13","영업중","","","","","02-3017-3699","","","서울특별시 마포구 동교동 160-4 아일렉스 ","서울특별시 마포구 양화로 147 아일렉스 7층 (동교동)","03995","메가박스중앙(주) 홍대지점 2관","20211210141923","U","2021-12-14 02:40:00.0","","193046.534722015    ","450424.564540851    ","영화상영관","","","","","","8","","","","","","","","","","","","","","","","","","","","","영화관","","20190923",""
"3130000","CDFF4220002019000005","20190923","","01","영업/정상","13","영업중","","","","","02-3017-3699","","","서울특별시 마포구 동교동 160-4 아일렉스 ","서울특별시 마포구 양화로 147 아일렉스 7층 (동교동)","03995","메가박스중앙(주) 홍대지점 3관","20211210142119","U","2021-12-14 02:40:00.0","","193046.534722015    ","450424.564540851    ","영화상영관","","","","","","8","","","","","","","","","","","","","","","","","","","","","영화관","","20190923",""
"3130000","CDFF4220002022000001","20220221","","01","영업/정상","13","영업중","","","","","02-738-0366","","","서울특별시 마포구 동교동 166-14 동교동 스타피카소 ","서울특별시 마포구 양화로 176 동교동 스타피카소 8층 (동교동)","04051","독립영화전용관 인디스페이스","20220221120120","I","2022-02-23 00:22:37.0","","193282.130799848    ","450549.280167182    ","영화상영관","","0","","","0","11","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220221",""
"3130000","CDFF4220002021000007","20211217","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 367-5 상상마당빌딩 ","서울특별시 마포구 어울마당로 65 상상마당빌딩 지하3층 4층 (서교동)","04042","KT&G 상상마당 cinema","20211217142053","I","2021-12-19 00:22:42.0","","192952.420678323    ","449862.465821234    ","영화상영관","","2","","","0","0","2","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20211217",""
"3130000","CDFF4220002014000001","20140926","","01","영업/정상","13","영업중","","","","","02-3143-6753","","","서울특별시 마포구 동교동 159-8 ","서울특별시 마포구 양화로 153 (동교동)","03995","CGV홍대 1관","20210423140230","U","2021-04-25 02:40:00.0","","193105.3351414      ","450464.444202107    ","영화상영관","","15","","","","11","4","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20140926","근린상업지역"
"3130000","CDFF4220002014000002","20140926","","01","영업/정상","13","영업중","","","","","02-3143-6753","","","서울특별시 마포구 동교동 159-8 ","서울특별시 마포구 양화로 153 (동교동)","03995","CGV홍대 2관","20210423134921","U","2021-04-25 02:40:00.0","","193105.3351414      ","450464.444202107    ","영화상영관","","15","","","","11","4","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20140926","근린상업지역"
"3130000","CDFF4220002014000003","20140926","","01","영업/정상","13","영업중","","","","","02-3143-6753","","","서울특별시 마포구 동교동 159-8 ","서울특별시 마포구 양화로 153 (동교동)","03995","CGV홍대 3관","20210423140216","U","2021-04-25 02:40:00.0","","193105.3351414      ","450464.444202107    ","영화상영관","","15","","","","11","4","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20140926","근린상업지역"
"3130000","CDFF4220002008000006","20080102","","01","영업/정상","13","영업중","","","","","3143-7180","","","서울특별시 마포구 동교동 166-6 ","서울특별시 마포구 양화로 176 (동교동)","04051","롯데시네마 홍대입구관 제6관","20211222123249","U","2021-12-24 02:40:00.0","","193330.714127201    ","450564.513156137    ","영화상영관","영화상영관","17","기타","","","11","6","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080102","상업지역"
"3130000","CDFF4220002012000001","20120718","","01","영업/정상","13","영업중","","","","","070-7465-3650","","","서울특별시 마포구 서교동 490 메세나폴리스 2층 ","서울특별시 마포구 양화로 45 2층 (서교동 메세나폴리스)","04036","롯데시네마 합정 제1관","20211222121942","U","2021-12-24 02:40:00.0","","192311.642580307    ","449855.643910445    ","영화상영관","","","기타","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20120718",""
"3130000","CDFF4220002012000002","20120718","","01","영업/정상","13","영업중","","","","","070-7465-3650","","","서울특별시 마포구 서교동 490 메세나폴리스 2층 ","서울특별시 마포구 양화로 45 2층 (서교동 메세나폴리스)","04036","롯데시네마 합정 제2관","20211222121315","U","2021-12-24 02:40:00.0","","192311.642580307    ","449855.643910445    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20120718",""
"3130000","CDFF4220002012000003","20120718","","01","영업/정상","13","영업중","","","","","070-7465-3650","","","서울특별시 마포구 서교동 490 메세나폴리스 2층 ","서울특별시 마포구 양화로 45 2층 (서교동 메세나폴리스)","04036","롯데시네마 합정 제3관","20211222112930","U","2021-12-24 02:40:00.0","","192311.642580307    ","449855.643910445    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20120718",""
"3130000","CDFF4220002012000004","20120718","","01","영업/정상","13","영업중","","","","","070-7465-3650","","","서울특별시 마포구 서교동 490 메세나폴리스 2층 ","서울특별시 마포구 양화로 45 2층 (서교동 메세나폴리스)","04036","롯데시네마 합정 제4관","20211222121511","U","2021-12-24 02:40:00.0","","192311.642580307    ","449855.643910445    ","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20120718",""
"3130000","CDFF4220002014000004","20140926","","01","영업/정상","13","영업중","","","","","02-3143-6753","","","서울특별시 마포구 동교동 159-8 ","서울특별시 마포구 양화로 153 (동교동)","03995","CGV홍대 4관","20210423140203","U","2021-04-25 02:40:00.0","","193105.3351414      ","450464.444202107    ","영화상영관","","15","","","","11","4","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20140926","근린상업지역"
"3130000","CDFF4220002014000005","20140926","","01","영업/정상","13","영업중","","","","","02-3143-6753","","","서울특별시 마포구 동교동 159-8 ","서울특별시 마포구 양화로 153 (동교동)","03995","CGV홍대 5관","20210423134901","U","2021-04-25 02:40:00.0","","193105.3351414      ","450464.444202107    ","영화상영관","","15","","","","11","4","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20140926","근린상업지역"
"3130000","CDFF4220002014000006","20140926","","01","영업/정상","13","영업중","","","","","02-3143-6753","","","서울특별시 마포구 동교동 159-8 ","서울특별시 마포구 양화로 153 (동교동)","03995","CGV홍대 6관","20210423134316","U","2021-04-25 02:40:00.0","","193105.3351414      ","450464.444202107    ","영화상영관","","15","","","","11","4","문화시설","1","","","","","","","","","","","","","","","","","","영화관","","20140926","근린상업지역"
"3130000","CDFF4220002008000003","20080102","","01","영업/정상","13","영업중","","","","","3143-7180","","","서울특별시 마포구 동교동 166-6 ","서울특별시 마포구 양화로 176 (동교동)","04051","롯데시네마 홍대입구관 제3관","20211222123903","U","2021-12-24 02:40:00.0","","193330.714127201    ","450564.513156137    ","영화상영관","영화상영관","17","유흥업소밀집지역","","","11","16","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080102","상업지역"
"3130000","CDFF4220002008000004","20080102","","01","영업/정상","13","영업중","","","","","3143-7180","","","서울특별시 마포구 동교동 166-6 ","서울특별시 마포구 양화로 176 (동교동)","04051","롯데시네마 홍대입구관 제4관","20211222123602","U","2021-12-24 02:40:00.0","","193330.714127201    ","450564.513156137    ","영화상영관","영화상영관","17","유흥업소밀집지역","","","11","6","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080102","상업지역"
"3130000","CDFF4220002008000005","20080102","","01","영업/정상","13","영업중","","","","","3143-7180","","","서울특별시 마포구 동교동 166-6 ","서울특별시 마포구 양화로 176 (동교동)","04051","롯데시네마 홍대입구관 제5관","20211222123427","U","2021-12-24 02:40:00.0","","193330.714127201    ","450564.513156137    ","영화상영관","영화상영관","17","유흥업소밀집지역","","","11","6","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080102","상업지역"
"3130000","CDFF4220002008000001","20080102","","03","폐업","03","폐업","20220803","","","","3143-7180","","","서울특별시 마포구 동교동 166-6","서울특별시 마포구 양화로 176 (동교동)","04051","롯데시네마 홍대입구관 제1관","20220804132341","U","2021-12-08 00:07:00.0","","193330.714127201","450564.513156137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFF4220002008000002","20080102","","01","영업/정상","13","영업중","","","","","3143-7180","","","서울특별시 마포구 동교동 166-6 ","서울특별시 마포구 양화로 176 (동교동)","04051","롯데시네마 홍대입구관 제2관","20211222124038","U","2021-12-24 02:40:00.0","","193330.714127201    ","450564.513156137    ","영화상영관","영화상영관","17","유흥업소밀집지역","","","11","6","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20080102","상업지역"
